42	1	1817
42	1	3163
42	1	2176
42	1	923
42	1	5778
42	1	1815
42	1	3667
42	1	1769
42	1	444
42	1	520
42	2	5889
43	1	1815
43	2	5397
44	0	6943
44	1	6572
44	1	1009
44	1	4328
44	1	6395
44	1	7838
44	1	6881
44	1	5220
44	1	7457
44	1	5115
44	1	7475
44	1	739
44	1	2176
44	1	6843
44	1	923
44	1	5778
44	1	1815
44	1	3667
44	1	1769
44	1	444
44	1	520
44	2	6799
45	0	6943
45	1	1769
45	2	4463
46	1	923
46	2	1185
47	1	1769
47	2	7441
48	0	3396
48	1	3163
48	1	6572
48	1	739
48	1	1815
48	1	727
48	1	7457
48	1	3667
48	1	2176
48	1	1009
48	1	1769
48	1	4328
48	1	923
48	1	5115
48	1	7475
48	1	6395
48	1	6881
48	1	5220
48	1	520
48	2	72
49	1	1769
49	2	6555
50	0	7187
50	1	6572
50	1	1009
50	1	4328
50	1	4833
50	1	6395
50	1	7838
50	1	6881
50	1	5220
50	1	7457
50	1	5115
50	1	7475
50	1	739
50	1	2176
50	1	6843
50	1	923
50	1	5778
50	1	1815
50	1	3667
50	1	1769
50	1	444
50	1	520
50	2	1937
51	1	1769
51	2	2034
52	1	923
52	2	3346
53	1	923
53	2	6405
54	0	4967
54	1	3163
54	1	6572
54	1	739
54	1	1815
54	1	5778
54	1	7457
54	1	3667
54	1	2176
54	1	1009
54	1	1769
54	1	4328
54	1	444
54	1	923
54	1	5115
54	1	7475
54	1	6395
54	1	6881
54	1	5220
54	1	520
54	2	3124
55	0	6943
55	1	6572
55	1	1009
55	1	4328
55	1	4833
55	1	6395
55	1	7838
55	1	6881
55	1	5220
55	1	7457
55	1	5115
55	1	7475
55	1	739
55	1	3163
55	1	414
55	1	2176
55	1	6843
55	1	923
55	1	5778
55	1	1815
55	1	3667
55	1	1769
55	1	444
55	1	520
55	2	1828
56	1	1769
56	2	7263
57	0	967
57	1	6572
57	1	1009
57	1	4328
57	1	6395
57	1	7838
57	1	6881
57	1	5220
57	1	727
57	1	7457
57	1	5115
57	1	7475
57	1	739
57	1	414
57	1	2176
57	1	6843
57	1	923
57	1	5778
57	1	1815
57	1	3667
57	1	1769
57	1	444
57	1	520
57	2	2435
58	0	6943
58	1	6572
58	1	1815
58	1	7457
58	1	3667
58	1	2176
58	1	1009
58	1	1769
58	1	4328
58	1	444
58	1	923
58	1	5115
58	1	7475
58	1	6881
58	1	5220
58	1	520
58	2	2260
59	0	5790
59	1	1815
59	1	5778
59	1	3667
59	1	2176
59	1	1769
59	1	4328
59	1	923
59	1	5115
59	1	6395
59	1	6881
59	1	520
59	2	4532
60	0	5790
60	1	6572
60	1	1009
60	1	4328
60	1	6395
60	1	6881
60	1	5220
60	1	727
60	1	7457
60	1	5115
60	1	7475
60	1	739
60	1	1817
60	1	3163
60	1	2176
60	1	6843
60	1	923
60	1	5778
60	1	1815
60	1	3667
60	1	1769
60	1	444
60	1	520
60	2	492
61	0	1082
61	1	3163
61	1	6572
61	1	1815
61	1	3667
61	1	2176
61	1	1009
61	1	1769
61	1	4328
61	1	923
61	1	5115
61	1	6395
61	1	6881
61	1	5220
61	1	520
61	2	7846
62	0	1082
62	1	1769
62	2	2912
63	0	6943
63	1	6881
63	2	2387
64	0	6943
64	1	6572
64	1	1815
64	1	3667
64	1	2176
64	1	1009
64	1	1769
64	1	4328
64	1	444
64	1	923
64	1	5115
64	1	6395
64	1	6881
64	1	520
64	2	7764
65	1	1009
65	2	3813
66	1	1769
66	2	7212
67	0	4678
67	1	6572
67	1	1009
67	1	4328
67	1	4833
67	1	6395
67	1	6881
67	1	5220
67	1	727
67	1	5115
67	1	7475
67	1	739
67	1	3163
67	1	2176
67	1	6843
67	1	923
67	1	5778
67	1	1815
67	1	3667
67	1	1769
67	1	444
67	1	520
67	2	2822
68	0	4678
68	1	3163
68	1	6572
68	1	739
68	1	1815
68	1	3667
68	1	2176
68	1	1769
68	1	4328
68	1	444
68	1	923
68	1	5115
68	1	7475
68	1	6395
68	1	6881
68	1	5220
68	1	5778
68	2	7532
69	0	4678
69	1	3163
69	1	6572
69	1	2176
69	1	4328
69	2	5178
70	0	584
70	1	6572
70	1	1009
70	1	4328
70	1	4833
70	1	6395
70	1	7838
70	1	6881
70	1	5220
70	1	727
70	1	7457
70	1	5115
70	1	7475
70	1	739
70	1	3163
70	1	2176
70	1	6843
70	1	923
70	1	5778
70	1	1815
70	1	3667
70	1	1769
70	1	444
70	1	520
70	2	3748
71	1	6572
71	1	7838
71	1	1815
71	1	3667
71	1	2176
71	1	1009
71	1	1769
71	1	4328
71	1	444
71	1	923
71	1	5115
71	1	7475
71	1	6395
71	1	4833
71	1	6881
71	1	739
71	1	520
71	2	570
72	1	6395
72	2	6541
73	1	1815
73	2	3652
74	0	2927
74	1	3163
74	1	414
74	1	6572
74	1	1815
74	1	5778
74	1	7457
74	1	3667
74	1	2176
74	1	1769
74	1	4328
74	1	444
74	1	923
74	1	5115
74	1	7475
74	1	6395
74	1	6881
74	1	5220
74	1	520
74	2	5084
75	1	1769
75	2	5436
76	0	7637
76	1	3163
76	1	6572
76	1	3667
76	1	2176
76	1	1769
76	1	4328
76	1	444
76	1	923
76	1	7475
76	1	6395
76	1	6881
76	1	739
76	2	899
77	1	1769
77	2	4376
78	1	4328
78	2	866
79	1	4328
79	2	6704
80	1	4328
80	2	2504
81	1	4328
81	2	5184
82	1	5115
82	2	715
83	1	1769
83	2	1906
84	0	7405
84	1	1815
84	1	3667
84	1	2176
84	1	1769
84	1	5115
84	1	6395
84	1	6881
84	2	1903
85	0	2308
85	1	1815
85	1	7457
85	1	3667
85	1	2176
85	1	1769
85	1	4328
85	1	923
85	1	5115
85	1	7475
85	1	6395
85	1	7838
85	1	6881
85	1	739
85	2	946
86	1	1817
86	2	3310
87	0	584
87	1	6572
87	1	1009
87	1	4328
87	1	4833
87	1	6395
87	1	7838
87	1	6881
87	1	5220
87	1	5115
87	1	7475
87	1	739
87	1	2176
87	1	6843
87	1	923
87	1	5778
87	1	1815
87	1	3667
87	1	1769
87	1	444
87	1	520
87	2	5253
88	0	584
88	1	6572
88	1	1815
88	1	3667
88	1	2176
88	1	1769
88	1	4328
88	1	923
88	1	5115
88	1	6395
88	1	5220
88	2	136
89	1	6395
89	2	887
90	0	1285
90	1	3163
90	1	414
90	1	6572
90	1	739
90	1	1815
90	1	7457
90	1	3667
90	1	2176
90	1	1769
90	1	4328
90	1	6843
90	1	923
90	1	5115
90	1	7475
90	1	6395
90	1	444
90	1	6881
90	1	5220
90	1	520
90	2	6642
91	1	7475
91	2	2726
92	0	5304
92	1	2176
92	1	1769
92	1	5115
92	1	6395
92	2	5117
93	1	4328
93	2	5666
94	1	4328
94	2	1251
95	1	6572
95	2	7023
96	0	6658
96	1	6572
96	1	1815
96	1	3667
96	1	2176
96	1	1769
96	1	4328
96	1	923
96	1	5115
96	1	7475
96	2	1962
97	1	1769
97	2	2928
98	0	4179
98	1	6881
98	2	4786
99	0	4678
99	1	6572
99	1	1815
99	1	3667
99	1	2176
99	1	1769
99	1	4328
99	1	923
99	1	5115
99	1	7475
99	1	6395
99	1	6881
99	2	2843
100	1	1769
100	2	7417
101	1	2176
101	2	3203
102	1	4328
102	2	2416
103	0	1082
103	1	6572
103	1	1009
103	1	4328
103	1	6395
103	1	6881
103	1	5220
103	1	5115
103	1	7475
103	1	739
103	1	3163
103	1	2030
103	1	2176
103	1	6843
103	1	923
103	1	5778
103	1	1815
103	1	3667
103	1	1769
103	1	444
103	1	520
103	2	1924
104	0	4179
104	1	3163
104	1	6572
104	1	1815
104	1	5778
104	1	7457
104	1	3667
104	1	2176
104	1	1009
104	1	1769
104	1	4328
104	1	923
104	1	5115
104	1	7475
104	1	6395
104	1	6881
104	1	739
104	1	520
104	2	6564
105	0	3892
105	1	1815
105	1	3667
105	1	2176
105	1	1009
105	1	1769
105	1	4328
105	1	923
105	1	5115
105	1	7475
105	1	6395
105	1	6881
105	1	5220
105	1	520
105	2	7291
106	1	923
106	2	4961
107	0	3892
107	1	1817
107	1	6572
107	1	1815
107	1	3667
107	1	2176
107	1	1009
107	1	1769
107	1	4328
107	1	6843
107	1	923
107	1	5115
107	1	7475
107	1	6395
107	1	6881
107	1	5220
107	1	520
107	2	7826
108	0	3892
108	1	3667
108	1	2176
108	1	1769
108	1	4328
108	1	5115
108	1	7475
108	1	6395
108	1	6881
108	2	3054
109	0	454
109	1	1817
109	1	6572
109	1	1815
109	1	3667
109	1	2176
109	1	1009
109	1	1769
109	1	4328
109	1	5115
109	1	7475
109	1	6395
109	2	5668
110	0	375
110	1	1769
110	2	6812
111	0	3499
111	1	3163
111	1	1815
111	1	3667
111	1	2176
111	1	1769
111	1	4328
111	1	923
111	1	5115
111	1	7475
111	1	6395
111	1	6881
111	1	5778
111	2	2683
112	0	3853
112	1	3163
112	1	6572
112	1	1815
112	1	5778
112	1	7457
112	1	3667
112	1	2176
112	1	1769
112	1	4328
112	1	923
112	1	5115
112	1	7475
112	1	6395
112	1	6881
112	1	739
112	1	520
112	2	7271
113	1	7838
113	2	2436
114	0	1052
114	1	3667
114	1	2176
114	1	1769
114	1	4328
114	1	5115
114	1	520
114	2	7198
115	1	3667
115	2	4972
116	0	6226
116	1	1815
116	1	3667
116	1	2176
116	1	1769
116	1	4328
116	1	923
116	1	5115
116	1	7475
116	1	6395
116	2	4557
117	1	520
117	2	5597
118	1	2176
118	2	6434
119	1	520
119	2	2429
120	0	1082
120	1	5778
120	1	3667
120	1	2176
120	1	1009
120	1	1769
120	1	4328
120	1	923
120	1	5115
120	1	6395
120	1	6881
120	1	5220
120	1	520
120	2	7245
121	1	3667
121	2	3581
122	1	6843
122	2	4200
123	0	3720
123	2	6747
124	0	3720
124	1	6572
124	1	739
124	1	3667
124	1	1769
124	1	4328
124	1	444
124	1	7475
124	1	6395
124	1	5220
124	2	1040
125	0	2927
125	1	1817
125	1	3163
125	1	6572
125	1	739
125	1	1815
125	1	5778
125	1	7457
125	1	3667
125	1	2176
125	1	1009
125	1	1769
125	1	4328
125	1	923
125	1	5115
125	1	7475
125	1	6395
125	1	6881
125	1	5220
125	1	520
125	2	5743
126	0	5534
126	1	1817
126	2	2714
127	0	1277
127	1	3163
127	1	6572
127	1	727
127	1	3667
127	1	2176
127	1	1009
127	1	1769
127	1	4328
127	1	923
127	1	6395
127	1	6881
127	2	5116
128	0	5964
128	1	1769
128	2	3250
129	1	1769
129	2	7783
130	0	3511
130	1	6572
130	1	1815
130	1	727
130	1	3667
130	1	2176
130	1	1769
130	1	4328
130	1	923
130	1	5115
130	1	7475
130	1	6395
130	1	6881
130	1	5220
130	1	520
130	2	3461
131	1	6572
131	1	1815
131	1	1769
131	1	4328
131	1	5115
131	1	6881
131	1	739
131	2	2295
132	1	1769
132	2	552
133	1	1769
133	2	5917
134	0	1082
134	1	1769
134	2	4443
135	1	7475
135	2	4637
136	1	1769
136	2	7193
137	1	2176
137	2	7851
138	1	3163
138	1	6572
138	1	1815
138	1	3667
138	1	1009
138	1	1769
138	1	4328
138	1	444
138	1	923
138	1	5115
138	1	7475
138	1	4833
138	1	739
138	2	7917
139	1	1817
139	2	1727
140	1	1817
140	2	3927
141	1	1769
141	2	4340
142	0	2642
142	1	6572
142	1	739
142	1	1815
142	1	5778
142	1	7457
142	1	3667
142	1	2176
142	1	1769
142	1	4328
142	1	444
142	1	923
142	1	5115
142	1	7475
142	1	6395
142	1	6881
142	1	5220
142	1	520
142	2	3625
143	1	3667
143	2	2942
144	0	6658
144	1	739
144	1	1815
144	1	3667
144	1	2176
144	1	1769
144	1	4328
144	1	923
144	1	5115
144	1	7475
144	1	6395
144	1	5220
144	2	819
145	1	1817
145	2	7407
146	0	3765
146	1	6572
146	1	739
146	1	1815
146	1	7457
146	1	3667
146	1	2176
146	1	1769
146	1	4328
146	1	923
146	1	5115
146	1	7475
146	1	6395
146	1	6881
146	1	5220
146	2	2892
147	1	1817
147	2	6636
148	0	5842
148	1	1817
148	2	3130
149	1	4328
149	2	7180
150	0	5867
150	1	1817
150	2	7809
151	0	1082
151	1	6572
151	1	1815
151	1	5778
151	1	3667
151	1	2176
151	1	1009
151	1	1769
151	1	4328
151	1	923
151	1	5115
151	1	7475
151	1	6395
151	1	7838
151	1	6881
151	1	5220
151	1	520
151	2	5785
152	1	2030
152	2	7892
153	1	2030
153	2	2522
154	0	2642
154	1	1769
154	1	4328
154	1	6843
154	1	5115
154	1	7475
154	1	6395
154	1	5220
154	2	7463
155	1	3163
155	2	5330
156	0	1508
156	1	6572
156	1	1815
156	1	7457
156	1	2176
156	1	1769
156	1	4328
156	1	923
156	1	5115
156	1	6881
156	1	5778
156	2	3268
157	0	1508
157	1	2176
157	1	1769
157	1	6395
157	1	6881
157	2	4353
158	1	5220
158	2	5167
159	0	967
159	1	923
159	2	7304
160	1	3667
160	2	734
161	1	923
161	2	1601
162	1	3667
162	2	541
163	0	958
163	1	6572
163	1	1815
163	1	7457
163	1	3667
163	1	2176
163	1	1769
163	1	4328
163	1	923
163	1	5115
163	1	7475
163	1	6395
163	1	6881
163	1	520
163	2	5137
164	1	923
164	2	5251
165	0	4967
165	1	6572
165	1	1815
165	1	3667
165	1	2176
165	1	1009
165	1	1769
165	1	4328
165	1	444
165	1	923
165	1	5115
165	1	7475
165	1	6395
165	1	6881
165	1	5220
165	1	520
165	2	670
166	0	958
166	1	6572
166	1	1815
166	1	7457
166	1	3667
166	1	2176
166	1	1769
166	1	4328
166	1	923
166	1	5115
166	1	7475
166	1	6395
166	1	6881
166	2	3663
167	0	7906
167	1	3163
167	1	6572
167	1	1815
167	1	3667
167	1	2176
167	1	1009
167	1	1769
167	1	4328
167	1	444
167	1	923
167	1	5115
167	1	7475
167	1	6395
167	1	4833
167	1	6881
167	1	739
167	1	520
167	2	6614
168	1	1769
168	1	4328
168	1	7475
168	1	6395
168	1	6881
168	2	705
169	1	1769
169	1	4328
169	1	5115
169	1	6395
169	1	6881
169	1	520
169	2	4146
170	1	5115
170	2	4193
171	0	3720
171	1	1769
171	1	2176
171	1	6572
171	2	7432
172	1	2176
172	2	762
173	0	1082
173	1	3667
173	2	2783
174	0	7187
174	1	2176
174	1	1769
174	1	4328
174	1	923
174	1	5115
174	2	4005
175	0	7187
175	1	1815
175	1	3667
175	1	2176
175	1	1769
175	1	4328
175	1	923
175	1	5115
175	1	6395
175	1	6881
175	1	520
175	2	3525
176	2	562
177	1	6572
177	1	739
177	1	1815
177	1	727
177	1	7457
177	1	3667
177	1	2176
177	1	1769
177	1	4328
177	1	444
177	1	923
177	1	5115
177	1	7475
177	1	6395
177	1	5220
177	1	520
177	2	1128
178	0	240
178	1	6572
178	1	2176
178	1	5115
178	1	6395
178	2	6272
179	1	6881
179	2	3159
180	0	4847
180	1	739
180	1	1815
180	1	7457
180	1	3667
180	1	2176
180	1	1009
180	1	1769
180	1	4328
180	1	923
180	1	5115
180	1	7475
180	1	6395
180	1	6881
180	1	5220
180	1	520
180	2	1654
181	0	5774
181	1	3163
181	1	6572
181	1	1815
181	1	3667
181	1	2176
181	1	1009
181	1	1769
181	1	4328
181	1	444
181	1	923
181	1	5115
181	1	7475
181	1	6395
181	1	6881
181	1	5220
181	1	520
181	2	7007
182	0	2238
182	1	3163
182	1	6572
182	1	739
182	1	1815
182	1	5778
182	1	7457
182	1	3667
182	1	2176
182	1	1009
182	1	1769
182	1	4328
182	1	444
182	1	923
182	1	5115
182	1	7475
182	1	6395
182	1	6881
182	1	5220
182	1	520
182	2	6694
183	1	2030
183	2	5657
184	0	6032
184	1	6572
184	1	739
184	1	1815
184	1	5778
184	1	7457
184	1	3667
184	1	2176
184	1	1009
184	1	1769
184	1	4328
184	1	444
184	1	923
184	1	5115
184	1	7475
184	1	6395
184	1	6881
184	1	5220
184	1	520
184	2	5282
185	0	710
185	1	1815
185	1	3667
185	1	2176
185	1	1769
185	1	923
185	1	7475
185	1	6395
185	1	6881
185	1	5778
185	2	3501
186	0	7187
186	1	6572
186	1	1815
186	1	7457
186	1	3667
186	1	2176
186	1	1009
186	1	1769
186	1	4328
186	1	923
186	1	5115
186	1	7475
186	1	6395
186	1	6881
186	1	5220
186	1	520
186	2	3335
187	0	3786
187	1	3163
187	1	6572
187	1	739
187	1	1815
187	1	7457
187	1	3667
187	1	2176
187	1	1009
187	1	1769
187	1	4328
187	1	923
187	1	5115
187	1	7475
187	1	6395
187	1	7838
187	1	6881
187	1	5220
187	1	520
187	2	4111
188	1	3667
188	2	1529
189	1	3667
189	2	6367
190	0	5774
190	1	3163
190	1	1815
190	1	2176
190	1	1769
190	1	923
190	1	5115
190	2	4324
191	1	1815
191	2	5725
192	1	5220
192	2	2188
193	1	7457
193	2	6763
194	0	1082
194	1	1769
194	2	4274
195	1	1769
195	2	1191
196	0	3765
196	1	1815
196	1	3667
196	1	1769
196	1	4328
196	2	3449
197	0	7187
197	1	6881
197	2	980
198	0	6007
198	1	6572
198	1	1815
198	1	5778
198	1	7457
198	1	3667
198	1	2176
198	1	1009
198	1	1769
198	1	4328
198	1	923
198	1	5115
198	1	7475
198	1	6395
198	1	6881
198	1	739
198	1	520
198	2	2336
199	0	6658
199	1	3163
199	1	1815
199	1	3667
199	1	1769
199	1	4328
199	1	5115
199	1	6395
199	2	4125
200	0	2308
200	1	1815
200	1	3667
200	1	2176
200	1	1769
200	1	4328
200	1	923
200	1	5115
200	1	7475
200	1	6395
200	1	6881
200	1	520
200	2	5956
201	1	739
201	2	2427
202	1	5220
202	2	7566
203	0	240
203	1	6572
203	1	1009
203	1	4328
203	1	4833
203	1	6395
203	1	6881
203	1	5220
203	1	7457
203	1	5115
203	1	7475
203	1	739
203	1	2176
203	1	6843
203	1	923
203	1	5778
203	1	1815
203	1	3667
203	1	1769
203	1	444
203	1	520
203	2	4065
204	1	1009
204	2	6834
205	1	4328
205	2	2823
206	0	240
206	1	6572
206	1	739
206	1	1815
206	1	5778
206	1	7457
206	1	3667
206	1	2176
206	1	1009
206	1	1769
206	1	4328
206	1	444
206	1	923
206	1	5115
206	1	7475
206	1	6395
206	1	6881
206	1	5220
206	1	520
206	2	6377
207	0	240
207	1	1769
207	2	4226
208	1	739
208	2	4774
209	0	5962
209	1	3163
209	1	6572
209	1	739
209	1	1815
209	1	5778
209	1	3667
209	1	2176
209	1	1009
209	1	1769
209	1	4328
209	1	923
209	1	5115
209	1	7475
209	1	6395
209	1	6881
209	1	5220
209	1	520
209	2	1934
210	0	5962
210	1	3163
210	1	444
210	1	7475
210	1	5115
210	1	4833
210	1	520
210	2	6644
211	1	6881
211	2	3386
212	0	3863
212	1	6572
212	1	739
212	1	1815
212	1	7457
212	1	3667
212	1	2176
212	1	1009
212	1	1769
212	1	4328
212	1	444
212	1	923
212	1	5115
212	1	7475
212	1	6395
212	1	6881
212	1	5220
212	2	5618
213	0	5534
213	1	739
213	1	1815
213	1	5778
213	1	7457
213	1	3667
213	1	2176
213	1	1769
213	1	4328
213	1	923
213	1	5115
213	1	7475
213	1	6881
213	1	5220
213	1	520
213	2	2943
214	0	3683
214	1	3163
214	1	6572
214	1	1815
214	1	5778
214	1	7457
214	1	3667
214	1	2176
214	1	1009
214	1	1769
214	1	4328
214	1	444
214	1	923
214	1	5115
214	1	7475
214	1	6395
214	1	4833
214	1	6881
214	1	5220
214	1	520
214	2	1060
215	0	3937
215	1	1815
215	1	3667
215	1	2176
215	1	1009
215	1	1769
215	1	4328
215	1	923
215	1	5115
215	1	7475
215	1	6395
215	1	520
215	2	4059
216	0	7187
216	1	6572
216	1	3667
216	1	2176
216	1	1009
216	1	1769
216	1	4328
216	1	444
216	1	923
216	1	5115
216	1	6395
216	1	6881
216	1	520
216	2	1501
217	0	3683
217	1	6572
217	1	1815
217	1	7457
217	1	3667
217	1	2176
217	1	1009
217	1	1769
217	1	4328
217	1	6843
217	1	923
217	1	5115
217	1	444
217	1	6395
217	1	6881
217	1	520
217	2	3897
218	1	923
218	2	4396
219	2	5838
220	2	2332
221	1	6572
221	1	3667
221	1	1009
221	1	1769
221	1	4328
221	1	444
221	1	923
221	1	5115
221	1	7475
221	1	6395
221	2	4096
222	1	5115
222	2	7762
223	0	1082
223	1	414
223	1	6572
223	1	1815
223	1	3667
223	1	2176
223	1	1009
223	1	1769
223	1	4328
223	1	923
223	1	5115
223	1	7475
223	1	6395
223	1	6881
223	1	5220
223	1	520
223	2	4301
224	1	2176
224	2	2909
225	1	444
225	2	1032
226	1	2176
226	2	6101
227	0	1082
227	1	2176
227	1	1009
227	1	1769
227	1	4328
227	1	923
227	1	6395
227	1	6881
227	1	520
227	2	1788
228	0	1082
228	1	6572
228	1	1815
228	1	3667
228	1	2176
228	1	1769
228	1	4328
228	1	923
228	1	5115
228	1	7475
228	1	6395
228	1	6881
228	1	520
228	2	6693
229	1	1009
229	2	483
230	1	1009
230	2	6951
231	1	2176
231	2	7171
232	1	4328
232	2	1697
233	1	2176
233	2	5934
234	1	7475
234	2	3395
235	0	7187
235	1	414
235	1	6572
235	1	739
235	1	1815
235	1	5778
235	1	7457
235	1	3667
235	1	2176
235	1	1009
235	1	1769
235	1	4328
235	1	923
235	1	5115
235	1	7475
235	1	6395
235	1	6881
235	1	5220
235	1	520
235	2	7754
236	0	967
236	1	6572
236	1	1815
236	1	3667
236	1	2176
236	1	1769
236	1	4328
236	1	923
236	1	5115
236	1	7475
236	1	6395
236	1	6881
236	1	520
236	2	1107
237	1	4328
237	2	5942
238	1	4328
238	2	7374
239	1	1769
239	2	5411
240	1	4328
240	2	1715
241	0	1082
241	1	1815
241	1	7457
241	1	3667
241	1	2176
241	1	1769
241	1	4328
241	1	923
241	1	5115
241	1	7475
241	1	6395
241	1	6881
241	1	520
241	2	1186
242	0	1082
242	1	1815
242	1	3667
242	1	2176
242	1	1769
242	1	4328
242	1	923
242	1	5115
242	1	7475
242	1	6395
242	1	6881
242	1	5220
242	1	520
242	2	3418
243	0	1082
243	1	1815
243	1	7457
243	1	3667
243	1	2176
243	1	1769
243	1	4328
243	1	923
243	1	5115
243	1	7475
243	1	6395
243	1	6881
243	1	5220
243	1	520
243	2	1092
244	0	3702
244	1	7457
244	1	3667
244	1	1769
244	1	5115
244	1	6881
244	2	1562
245	0	3702
245	1	7457
245	1	3667
245	1	1769
245	1	4328
245	1	923
245	1	5115
245	1	7475
245	1	6395
245	1	6881
245	2	7856
246	1	3667
246	2	1056
247	0	3702
247	1	1769
247	2	2809
248	1	3667
