172	9	3920	2
3	16	10	2
10	8	3	2
3	32	28	2
0	17	40	2
58	18	67	2
78	32	65	2
6	33	390	2
80	37	2862	2
173	1	4716	2
54	11	64	3
174	9	63	3
74	27	87	3
175	1	1303	3
176	16	179	3
177	9	611	3
178	9	125	3
10	12	3	3
19	0	191	3
87	8	99	3
179	8	176	3
3	32	10	3
10	32	3	3
180	9	98	3
50	21	29	3
181	21	4	3
4	55	361	3
68	56	1550	3
182	32	190	3
106	1	294	3
183	45	98	3
100	1	34	3
175	9	1303	3
130	9	54	3
10	16	151	3
98	45	183	3
3	45	10	3
4	1	185	3
112	10	254	3
53	27	80	3
114	1	183	3
184	33	225	3
185	4	4	3
186	9	98	3
173	1	4716	3
78	23	99	3
9	17	50	3
187	9	1777	3
188	1	4	3
189	32	221	3
190	32	182	3
177	57	229	3
33	58	37	3
15	25	216	3
191	12	67	3
192	0	711	3
160	15	138	3
25	40	68	3
193	9	119	3
106	54	294	3
99	16	87	3
151	8	10	3
2	2	266	3
194	49	83	3
195	59	5868	3
196	31	99	3
83	49	194	3
100	1	168	3
114	4	144	3
50	15	29	3
197	9	148	3
78	60	99	3
122	37	88	3
198	9	474	3
180	1	1420	3
199	9	942	3
200	4	148	3
201	9	1550	3
2	16	87	3
130	9	63	3
202	16	37	3
18	1	1360	3
82	8	232	3
203	15	4	3
204	61	668	3
53	29	80	3
29	25	50	3
43	23	64	3
3	32	28	3
0	1	40	3
50	1	29	3
205	23	113	3
206	37	390	3
114	62	1284	3
28	32	3	3
207	16	234	3
157	7	114	3
9	9	29	3
63	32	231	3
208	18	83	3
175	9	474	3
54	9	63	3
209	9	38	3
4	4	203	3
23	9	5296	3
210	35	294	3
211	63	113	3
62	12	63	3
212	55	474	3
213	9	4852	3
49	63	196	3
157	9	98	3
7	12	294	3
214	9	217	3
0	37	845	3
215	64	171	3
98	1	779	3
216	35	2492	3
50	25	29	3
155	9	754	3
217	32	87	3
15	4	518	3
10	45	3	3
9	25	50	3
38	21	99	3
106	21	462	3
214	65	99	3
218	9	1097	3
219	32	235	3
106	42	294	3
128	66	229	3
220	9	2108	3
221	32	189	3
222	9	2350	3
223	15	440	3
37	8	202	3
98	1	183	3
224	9	339	3
128	9	95	3
225	37	184	3
226	0	4	3
227	18	505	3
80	51	53	3
228	0	735	3
229	57	177	3
230	9	1211	3
87	8	2	3
25	27	55	3
229	9	128	3
80	37	53	3
7	9	294	3
231	32	63	3
232	16	82	3
63	46	148	3
233	17	1524	3
87	32	217	3
7	27	700	3
234	8	207	3
235	32	219	3
114	1	98	3
63	40	133	3
236	31	38	3
160	1	1774	3
237	18	63	3
88	37	122	3
238	41	5869	3
0	0	40	3
239	17	749	3
135	5	467	3
58	9	749	4
50	4	29	4
38	32	125	4
240	37	5528	4
99	9	5870	4
241	9	10	4
221	33	1084	4
63	8	244	4
242	33	977	4
243	33	168	4
244	16	63	4
7	67	294	4
63	8	282	4
53	27	80	4
245	32	34	4
34	32	245	4
111	61	63	4
19	0	191	4
187	9	5871	4
0	0	40	4
29	68	705	4
246	9	276	4
2	2	266	4
247	9	221	4
248	12	943	4
78	69	99	4
7	27	700	4
249	9	1416	4
125	32	38	4
25	40	68	4
50	1	29	4
3	32	10	4
4	15	5872	4
78	9	2	4
250	1	55	4
251	12	87	4
62	12	63	4
19	15	191	4
146	9	113	4
240	37	110	4
192	0	5873	4
49	63	196	4
37	37	1033	4
203	4	4752	4
252	32	262	4
253	32	63	4
9	25	50	4
254	27	10	4
48	15	5872	4
255	5	168	4
219	26	1926	4
256	33	273	4
257	69	113	4
258	12	10	4
10	45	3	4
23	0	2209	4
50	15	29	4
78	23	99	4
80	18	1093	4
259	32	10	4
260	1	4246	4
10	16	151	4
16	9	113	4
53	29	80	4
211	69	113	4
261	9	224	4
262	32	252	4
80	51	53	4
233	9	80	4
263	9	1926	4
3	45	10	4
221	33	5874	4
55	0	25	4
151	8	248	4
258	16	63	4
168	33	269	4
264	9	875	4
63	32	253	4
265	27	2911	4
266	32	113	4
177	23	95	4
267	1	4960	4
268	9	273	4
10	32	3	4
269	33	168	4
100	1	168	4
270	9	888	4
151	8	10	4
271	17	706	4
272	9	5875	4
224	9	339	4
273	37	1033	4
274	32	63	4
99	12	87	4
259	45	10	4
251	12	312	4
275	37	53	4
260	9	243	4
113	32	266	4
276	4	1061	4
203	21	4	4
10	12	258	4
63	8	258	4
10	32	259	4
277	27	93	4
278	49	263	4
279	9	63	4
274	9	279	4
63	32	274	4
280	18	2390	4
281	9	875	4
4	70	2918	4
112	10	254	4
282	16	63	4
283	4	4	4
23	0	5856	4
284	9	1980	4
285	33	1084	4
268	9	37	4
286	9	595	4
248	16	151	4
64	4	2235	4
78	60	99	4
106	4	700	4
263	49	278	4
9	1	29	4
10	45	259	4
287	9	276	4
288	32	299	5
177	9	229	5
99	12	87	5
4	70	2918	5
274	32	54	5
289	1	1674	5
10	16	151	5
290	7	25	5
291	9	869	5
292	9	316	5
293	9	63	5
10	32	3	5
294	7	106	5
295	16	164	5
29	25	50	5
296	9	50	5
224	71	518	5
297	0	3207	5
298	9	2332	5
82	8	32	5
269	17	5876	5
205	33	224	5
3	32	28	5
299	32	288	5
10	9	63	5
87	8	312	5
255	33	168	5
300	32	283	5
278	49	263	5
243	72	168	5
301	33	3972	5
302	8	28	5
80	51	53	5
303	9	5877	5
9	17	50	5
279	9	63	5
304	9	63	5
215	9	3801	5
305	1	168	5
0	35	845	5
4	12	203	5
113	9	934	5
306	46	313	5
50	21	29	5
257	33	211	5
283	32	300	5
0	0	40	5
164	8	295	5
263	49	278	5
28	32	3	5
307	9	1017	5
62	12	63	5
0	12	40	5
62	16	63	5
4	17	185	5
308	4	290	5
219	26	82	5
29	4	50	5
309	9	37	5
296	4	50	5
310	9	390	5
311	1	439	5
211	33	257	5
76	0	648	5
312	25	125	5
151	8	10	5
229	9	177	5
310	12	4	5
289	73	1674	5
274	16	63	5
178	30	4	5
250	74	55	5
297	0	648	5
32	16	82	5
7	75	2118	5
82	26	219	5
224	69	205	5
313	46	306	5
314	13	661	5
274	9	63	5
54	32	274	5
63	8	62	5
48	13	4	5
10	18	99	5
312	16	87	5
17	0	1760	5
315	12	99	5
211	69	113	5
63	8	274	5
53	29	80	5
316	9	292	5
3	32	10	5
229	35	1418	5
229	53	611	5
10	9	3	5
263	7	82	5
317	10	1156	5
318	15	63	5
319	12	433	5
320	12	433	5
54	9	63	5
258	12	10	5
86	9	10	5
50	25	29	5
28	16	302	5
321	32	326	5
322	10	181	5
323	9	3203	5
224	33	205	5
80	53	2239	5
324	9	245	5
325	37	4	5
10	12	258	5
326	32	321	5
327	9	191	5
159	1	528	6
114	1	183	6
271	17	706	6
10	12	258	6
38	76	99	6
4	17	48	6
64	8	95	6
168	15	269	6
294	0	106	6
217	15	99	6
0	35	40	6
212	17	474	6
328	33	776	6
99	12	217	6
196	77	348	6
200	9	148	6
329	45	10	6
330	13	168	6
50	41	29	6
331	3	76	6
16	45	113	6
332	15	1028	6
54	9	63	6
78	15	99	6
333	18	231	6
318	15	63	6
334	9	875	6
151	8	10	6
99	8	315	6
34	12	100	6
95	45	367	6
335	9	10	6
336	9	367	6
34	1	90	6
28	15	63	6
292	78	5878	6
98	39	114	6
106	4	1446	6
217	18	99	6
337	18	1930	6
338	9	98	6
3	45	28	6
31	35	866	6
106	70	770	6
0	37	341	6
266	21	50	6
339	33	224	6
340	12	4752	6
341	33	0	6
98	28	83	6
3	45	10	6
72	37	1033	6
29	41	50	6
342	1	4	6
81	4	10	6
315	16	99	6
343	9	901	6
14	32	405	6
251	1	82	6
29	68	705	6
28	45	3	6
28	9	63	6
245	79	29	6
54	9	274	6
344	9	1010	6
345	4	246	6
346	9	399	6
0	0	341	6
2	4	600	6
301	33	3972	6
347	1	440	6
348	77	196	6
349	35	1771	6
0	12	40	6
350	12	228	6
351	80	172	6
38	41	93	6
352	18	54	6
353	18	215	6
354	32	319	6
355	1	1817	6
52	0	66	6
4	33	4268	6
34	15	100	6
356	1	2142	6
0	81	40	6
68	1	2478	6
357	1	4	6
315	9	217	6
358	35	5879	6
359	23	63	6
157	9	2182	6
360	13	833	6
361	70	4	6
362	10	3165	6
363	9	344	6
4	17	361	6
34	18	168	6
297	0	3207	6
40	82	1222	6
159	9	474	6
269	17	100	6
364	9	266	6
10	45	3	6
328	33	135	6
76	0	648	6
231	49	45	6
125	4	30	6
16	1	113	6
365	1	82	6
50	83	99	6
4	17	342	6
101	0	212	6
113	45	16	6
366	37	168	6
367	12	95	6
98	4	83	6
368	12	98	6
369	17	360	6
370	50	5864	6
319	1	2943	6
342	84	4	6
62	12	63	6
371	9	328	6
34	17	100	6
45	49	231	6
372	9	1006	6
81	9	63	6
125	21	113	6
63	8	387	6
373	9	266	6
130	12	63	6
297	0	648	6
274	18	63	6
101	35	1864	6
374	37	0	6
375	1	106	6
81	1	28	6
376	17	5880	6
377	18	269	6
378	1	114	6
379	9	449	6
380	35	866	6
381	1	1201	6
44	12	63	6
63	85	518	6
99	41	217	6
382	30	2064	6
258	12	10	6
223	15	440	6
383	86	25	6
384	41	391	6
159	16	409	6
385	87	100	6
10	12	3	6
386	9	425	6
387	16	63	6
95	16	64	6
388	9	316	6
389	12	410	6
390	2	4	6
54	40	63	6
63	8	231	6
391	41	384	6
114	1	98	6
211	69	113	6
48	32	392	6
392	32	48	6
10	9	63	6
93	41	38	6
336	12	95	6
315	77	217	6
339	69	113	6
166	9	2073	6
374	31	0	6
98	1	183	6
28	13	3	6
319	32	354	6
45	88	231	6
393	1	61	6
394	0	913	6
395	9	5881	6
114	4	418	6
130	1	62	6
396	9	245	6
397	9	98	6
398	10	3476	6
399	88	684	6
152	9	34	6
381	1	382	6
400	36	5864	6
10	16	151	6
331	3	303	6
130	12	62	6
401	5	465	6
10	9	3	6
340	12	365	6
276	10	93	6
217	77	315	6
10	45	329	6
402	9	1537	6
10	13	3	6
403	32	130	6
63	89	113	6
0	15	40	6
245	42	29	6
315	12	217	6
404	17	45	6
202	18	511	6
333	18	44	6
2	9	600	6
303	3	331	6
405	32	14	6
303	9	2819	6
269	1	100	6
367	45	95	6
223	13	440	6
381	1	2064	6
231	16	63	6
406	9	273	6
224	33	339	6
159	12	409	6
407	69	113	6
4	17	1173	6
229	0	1418	6
145	17	212	6
38	9	82	6
34	1	100	6
40	33	0	6
408	9	494	6
76	3	331	6
409	8	159	6
338	41	114	6
130	32	403	6
165	10	1214	6
106	21	462	6
315	12	99	6
217	41	99	6
410	12	389	6
411	12	294	7
389	12	410	7
263	7	82	7
113	37	211	7
99	41	217	7
217	9	99	7
225	37	184	7
345	4	246	7
100	1	168	7
325	37	4	7
412	1	310	7
413	0	212	7
270	9	888	7
414	9	510	7
232	18	113	7
415	16	449	7
416	74	4	7
4	70	390	7
44	12	111	7
48	1	392	7
4	90	419	7
106	4	7	7
151	8	10	7
63	8	274	7
294	0	106	7
232	32	16	7
410	12	389	7
417	9	1740	7
48	53	4	7
418	30	1148	7
54	32	428	7
379	9	4042	7
419	32	392	7
159	12	212	7
420	33	401	7
177	9	2150	7
421	9	581	7
232	49	16	7
62	9	63	7
417	9	63	7
110	18	556	7
113	59	257	7
63	8	62	7
153	9	5882	7
304	9	63	7
422	52	93	7
298	1	2394	7
16	32	232	7
16	1	113	7
83	41	114	7
258	12	10	7
114	4	98	7
423	0	212	7
114	1	772	7
245	12	63	7
274	16	63	7
337	13	5883	7
128	1	460	7
34	12	100	7
44	12	63	7
424	35	1416	7
425	13	212	7
10	9	63	7
426	33	136	7
6	33	4	7
97	16	125	7
110	32	34	7
81	12	63	7
114	30	418	7
427	32	464	7
63	25	113	7
62	32	54	7
9	21	29	7
428	32	54	7
429	33	113	7
258	12	28	7
99	8	315	7
125	8	97	7
106	91	294	7
233	17	69	7
430	32	448	7
217	41	99	7
431	17	23	7
335	9	10	7
315	16	99	7
10	16	151	7
55	74	5884	7
258	32	10	7
55	74	46	7
111	1	54	7
25	2	55	7
62	16	63	7
52	0	66	7
0	1	40	7
9	1	668	7
371	0	467	7
212	1	474	7
62	18	63	7
432	12	65	7
433	1	103	7
18	1	1360	7
434	41	444	7
14	32	162	7
28	12	258	7
377	18	269	7
435	39	2647	7
436	12	2064	7
7	67	294	7
437	37	902	7
438	9	323	7
70	9	1201	7
439	32	203	7
31	9	63	7
96	4	98	7
203	7	82	7
37	7	511	7
440	1	223	7
162	32	14	7
441	92	1017	7
57	41	63	7
392	32	419	7
153	9	177	7
405	32	14	7
442	32	468	7
443	9	1740	7
68	32	308	7
99	32	315	7
33	18	315	7
444	74	434	7
445	12	63	7
362	10	3165	7
375	9	7	7
166	9	2073	7
308	32	68	7
16	9	113	7
315	9	217	7
446	1	106	7
297	0	648	7
81	9	63	7
114	47	98	7
447	57	504	7
10	26	258	7
375	1	106	7
269	17	100	7
448	32	430	7
184	33	225	7
371	0	838	7
3	15	5088	7
449	8	415	7
44	25	63	7
450	4	100	7
263	17	38	7
48	24	4	7
451	9	1929	7
452	0	475	7
315	32	99	7
52	0	75	7
203	32	439	7
10	12	258	7
144	0	114	7
3	28	5088	7
441	92	82	7
106	33	7	7
337	9	5885	7
16	49	232	7
211	69	113	7
106	12	294	7
198	2	212	7
365	1	251	7
453	0	5886	7
328	33	135	7
454	9	315	7
14	32	405	7
455	9	45	7
456	16	37	7
302	9	749	7
457	17	1760	7
118	4	80	7
458	32	54	7
459	9	754	7
460	9	95	7
96	1	98	7
19	0	191	7
20	0	697	7
48	13	125	7
125	21	113	7
461	1	5493	7
10	32	258	7
392	32	48	7
0	0	40	7
34	32	110	7
54	18	522	7
16	73	205	7
58	93	5887	7
462	50	294	7
463	21	5888	7
37	8	456	7
171	33	80	7
54	9	63	7
464	32	427	7
99	12	217	7
365	1	82	7
203	18	82	7
465	10	401	7
54	32	458	7
99	32	217	7
54	32	62	7
466	1	3051	7
48	32	392	7
467	33	164	7
81	1	28	7
468	32	442	7
469	9	83	7
114	17	98	7
297	94	76	7
82	74	5208	7
0	35	40	7
95	69	13	7
269	17	5876	7
0	12	40	7
470	4	2390	7
63	8	428	7
471	1	4193	7
258	26	10	7
472	9	1036	7
114	7	98	7
217	32	99	7
63	25	44	7
212	33	101	7
399	88	684	7
168	33	3363	7
428	16	63	7
294	7	106	7
113	37	429	7
454	9	217	7
20	35	697	8
151	8	28	8
417	16	63	8
4	70	390	8
99	41	217	8
63	8	428	8
63	8	417	8
63	8	62	8
473	12	4	8
392	32	419	8
459	9	754	8
38	25	50	8
474	35	1864	8
475	4	452	8
476	86	1179	8
229	0	1418	8
54	32	62	8
477	12	95	8
38	95	449	8
309	9	5889	8
478	33	78	8
479	41	502	8
217	41	99	8
480	9	303	8
303	96	5890	8
106	15	411	8
80	51	53	8
348	32	10	8
481	9	1878	8
418	4	114	8
482	32	514	8
40	2	0	8
196	16	125	8
0	17	40	8
483	51	5891	8
484	18	522	8
485	15	648	8
232	1	16	8
348	9	10	8
370	50	5864	8
33	23	37	8
106	12	294	8
336	12	95	8
29	18	9	8
420	33	401	8
113	45	33	8
243	33	168	8
486	18	1096	8
48	0	4	8
4	26	2870	8
16	49	232	8
7	6	294	8
487	12	48	8
10	16	151	8
475	72	589	8
475	33	589	8
125	0	5892	8
368	9	183	8
319	41	10	8
29	9	50	8
62	32	130	8
488	9	98	8
157	1	114	8
489	9	512	8
130	9	63	8
490	18	2163	8
491	9	1550	8
153	9	5882	8
80	81	171	8
492	32	495	8
318	32	125	8
211	33	113	8
62	9	63	8
493	18	1269	8
362	10	3165	8
64	25	44	8
494	33	1034	8
151	8	10	8
411	12	294	8
125	18	4434	8
232	49	16	8
495	32	492	8
233	0	3002	8
397	9	418	8
419	32	392	8
496	21	38	8
497	1	4	8
433	8	428	8
33	45	113	8
462	50	294	8
498	6	37	8
0	35	845	8
499	12	64	8
113	18	63	8
428	16	63	8
500	59	40	8
62	16	63	8
99	8	315	8
481	27	1139	8
99	45	504	8
194	32	528	8
78	37	478	8
69	9	335	8
473	12	226	8
472	9	1036	8
489	32	512	8
501	9	2487	8
429	69	113	8
114	17	98	8
502	41	479	8
33	18	399	8
503	32	330	8
504	45	99	8
159	87	409	8
62	12	54	8
274	9	63	8
232	32	16	8
10	1	29	8
100	1	168	8
29	15	50	8
10	13	3	8
505	9	166	8
297	0	648	8
157	9	98	8
465	10	401	8
62	18	63	8
506	1	5274	8
507	12	63	8
54	9	63	8
508	35	1133	8
63	8	282	8
315	16	99	8
62	32	54	8
509	31	114	8
510	17	414	8
125	32	318	8
101	1	212	8
511	4	1674	8
10	16	125	8
114	66	1845	8
512	32	489	8
513	17	212	8
514	32	482	8
217	45	99	8
515	32	532	8
232	18	16	8
516	32	527	8
508	97	106	8
103	98	319	8
28	32	3	8
517	15	98	8
10	12	258	8
39	31	5893	8
387	3	428	8
114	1	194	8
369	17	360	8
229	9	611	8
390	17	342	8
518	99	224	8
514	32	521	8
10	45	3	8
16	32	232	8
29	68	41	8
3	32	28	8
99	45	217	8
519	7	99	8
50	25	38	8
125	18	63	8
4	15	487	8
520	41	401	8
428	16	433	8
418	1	114	8
417	9	3	8
31	9	63	8
377	18	269	8
282	16	63	8
68	9	1550	8
521	32	514	8
522	25	63	8
523	9	7	8
500	0	40	8
130	9	62	8
83	9	98	8
95	45	477	8
524	9	511	8
319	98	103	8
95	0	5894	8
170	1	4	8
525	1	5895	8
452	0	475	8
7	75	294	8
35	100	25	8
482	32	521	8
526	17	45	8
28	16	151	8
527	32	516	8
101	4	212	8
465	33	401	8
528	32	194	8
529	9	643	8
114	1	1868	8
401	27	1946	8
336	9	477	8
29	30	9	8
71	2	98	8
40	63	0	8
16	9	113	8
530	9	465	8
125	42	57	8
113	31	5893	8
0	0	40	8
38	4	82	8
531	9	2	8
532	32	515	8
404	9	641	8
98	36	114	8
10	32	348	8
38	42	57	8
3	45	10	8
212	15	474	8
417	9	63	8
498	27	1674	8
428	3	387	8
447	9	87	8
477	45	95	8
533	9	942	8
258	12	10	8
100	13	34	8
513	9	474	8
130	32	62	8
38	76	99	8
10	41	319	8
521	32	482	8
224	69	3519	8
33	61	37	8
63	25	522	8
44	25	64	8
534	21	37	8
330	32	503	8
10	12	125	8
125	8	196	8
113	17	146	8
125	8	10	8
98	26	5896	9
170	1	4	9
535	13	40	9
99	32	504	9
63	32	62	9
100	32	541	9
504	32	99	9
217	32	87	9
536	8	568	9
460	9	2500	9
537	7	2606	9
359	23	63	9
62	9	54	9
67	1	562	9
538	33	114	9
128	9	95	9
29	87	50	9
539	9	28	9
289	45	612	9
519	8	579	9
360	2	1416	9
365	32	573	9
98	17	141	9
540	9	331	9
303	96	5890	9
541	32	100	9
427	1	191	9
196	12	125	9
34	32	110	9
519	18	99	9
542	12	63	9
113	9	3671	9
543	9	194	9
544	4	2989	9
545	21	233	9
546	9	82	9
83	9	98	9
87	8	217	9
547	0	896	9
548	32	609	9
54	32	62	9
81	1	28	9
549	9	38	9
550	18	740	9
29	101	50	9
63	8	387	9
33	49	399	9
114	17	141	9
62	102	63	9
99	30	214	9
33	18	399	9
551	12	217	9
552	32	191	9
553	0	668	9
422	8	555	9
151	16	587	9
25	2	55	9
554	41	1547	9
475	33	589	9
35	100	25	9
555	16	422	9
151	8	10	9
556	9	34	9
387	16	63	9
87	32	217	9
20	35	697	9
546	0	871	9
9	9	5865	9
125	0	5892	9
472	9	1036	9
63	32	604	9
125	41	82	9
557	41	1285	9
519	18	579	9
47	86	2208	9
16	18	232	9
558	32	568	9
559	12	3449	9
418	1	1420	9
4	103	6	9
560	32	319	9
367	32	563	9
98	1	1845	9
4	17	203	9
41	30	9	9
561	32	590	9
10	16	151	9
562	5	301	9
563	32	367	9
564	18	432	9
565	12	294	9
566	30	5897	9
508	97	106	9
567	4	181	9
10	16	610	9
159	7	212	9
55	1	25	9
557	9	2254	9
37	104	256	9
568	32	558	9
164	12	63	9
569	36	1179	9
63	8	231	9
338	9	98	9
531	37	4602	9
410	32	389	9
518	17	224	9
429	69	113	9
570	13	106	9
170	7	3260	9
571	4	211	9
58	9	5898	9
399	12	3	9
572	4	593	9
210	1	106	9
19	9	191	9
362	10	3165	9
62	16	63	9
545	21	601	9
573	32	365	9
63	25	113	9
78	37	99	9
568	1	1214	9
125	9	82	9
574	32	196	9
217	16	87	9
33	23	37	9
575	33	114	9
389	32	410	9
576	15	2717	9
457	0	1760	9
61	63	774	9
508	9	886	9
555	1	4058	9
34	9	556	9
4	4	48	9
61	55	5899	9
137	1	114	9
577	45	607	9
578	1	997	9
137	17	114	9
579	16	519	9
580	0	4887	9
0	0	40	9
52	59	66	9
581	4	585	9
582	9	141	9
583	32	606	9
584	12	475	9
430	1	29	9
98	9	141	9
585	4	5900	9
586	9	98	9
587	8	151	9
81	4	10	9
588	17	3558	9
16	49	232	9
168	1	110	9
125	18	593	9
319	32	151	9
520	0	401	9
82	41	125	9
34	1	556	9
4	1	357	9
589	72	475	9
40	41	66	9
590	32	561	9
214	9	3585	9
98	105	482	9
232	32	16	9
258	49	10	9
76	0	648	9
591	9	0	9
412	32	439	9
0	35	40	9
410	45	389	9
110	32	34	9
31	9	63	9
12	10	294	9
25	7	55	9
34	7	556	9
566	18	312	9
157	1	114	9
62	32	54	9
592	9	5901	9
593	9	38	9
594	13	468	9
63	8	62	9
500	86	5902	9
389	45	410	9
191	32	552	9
33	4	37	9
595	100	286	9
439	32	412	9
4	17	48	9
465	33	401	9
110	106	34	9
17	51	1760	9
38	107	522	9
215	9	171	9
596	33	95	9
251	1	4	9
10	49	258	9
16	9	113	9
99	9	217	9
54	9	63	9
597	12	522	9
517	1	98	9
232	1	16	9
598	9	531	9
66	41	40	9
599	1	61	9
38	26	1464	9
600	23	99	9
601	9	189	9
81	9	63	9
232	49	16	9
524	4	15	9
95	37	596	9
399	49	33	9
19	74	191	9
4	4	203	9
16	32	232	9
212	4	1512	9
602	9	37	9
62	32	63	9
82	18	757	9
151	32	560	9
603	32	605	9
604	32	63	9
231	16	63	9
560	32	151	9
196	32	574	9
605	32	603	9
568	16	536	9
269	7	556	9
34	1	110	9
258	41	10	9
98	9	772	9
606	32	583	9
289	9	1681	9
607	45	577	9
86	18	42	9
114	1	338	9
598	9	4602	9
303	9	99	9
99	88	217	9
608	0	4	9
4	33	181	9
609	32	548	9
205	33	224	9
62	42	63	9
610	8	10	9
611	10	229	9
10	41	258	9
151	32	319	9
224	33	205	9
612	45	289	9
319	32	560	9
613	12	63	9
356	1	38	10
595	9	286	10
4	40	181	10
294	1	106	10
595	55	286	10
500	9	0	10
195	9	251	10
294	7	106	10
614	56	671	10
371	9	164	10
65	9	474	10
99	88	217	10
346	9	399	10
0	0	40	10
63	8	62	10
92	32	644	10
102	30	4	10
192	0	5873	10
615	45	662	10
212	1	474	10
616	32	627	10
617	16	522	10
618	12	258	10
619	9	4578	10
100	89	3363	10
620	18	587	10
621	32	651	10
622	32	640	10
25	26	68	10
66	41	52	10
53	27	80	10
7	7	106	10
80	51	53	10
360	4	4474	10
50	26	82	10
125	108	312	10
258	32	10	10
582	9	772	10
593	9	38	10
623	9	73	10
624	32	15	10
114	1	787	10
625	0	5903	10
258	12	10	10
522	8	448	10
0	35	845	10
63	8	417	10
626	1	485	10
627	32	616	10
628	32	10	10
113	108	656	10
